project_id,institution_name,institution_type,project_domain,team_size,avg_team_experience,innovation_score,funding_amount_usd,mentorship_support,incubation_support,market_readiness_level,competition_awards,business_model_score,technology_maturity,year,success_label
P1810,Institution_33,Technical,AgriTech,5,1.92,0.7,12923.85,1,0,3,3,0.88,2,2023,0
P1811,Institution_1,Public,AgriTech,6,0.89,0.39,43996.48,1,1,1,3,0.83,5,2023,1
P1812,Institution_19,Public,AgriTech,7,2.52,0.62,10751.87,1,1,3,1,0.87,4,2019,1
P1813,Institution_31,Private,GreenTech,6,0.64,0.49,39561.08,0,0,3,0,0.42,4,2019,0
P1814,Institution_16,Technical,AgriTech,7,2.35,0.89,23628.52,1,0,3,2,0.57,1,2023,0
P1815,Institution_14,Public,GreenTech,2,3.6,0.52,49955.45,0,1,3,3,0.57,4,2022,1
P1816,Institution_5,Technical,GreenTech,6,3.43,0.89,42115.48,1,1,5,0,1.0,2,2020,1
P1817,Institution_26,Technical,FinTech,7,3.59,0.6,37245.45,1,0,4,2,0.96,3,2021,1
P1818,Institution_28,Non-technical,HealthTech,5,3.73,0.81,43665.59,1,0,1,1,0.68,1,2023,1
P1819,Institution_2,Private,FinTech,7,0.87,0.66,32067.49,1,1,5,4,0.31,3,2019,1
P1820,Institution_6,Private,FinTech,7,0.95,0.74,42338.96,1,0,4,3,0.41,2,2021,1
P1821,Institution_9,Private,GreenTech,6,2.45,0.58,13795.22,0,1,4,3,0.49,3,2019,0
P1822,Institution_33,Non-technical,GreenTech,2,3.63,0.84,5787.46,0,1,4,2,0.9,4,2020,1
P1823,Institution_25,Non-technical,AgriTech,2,3.91,0.6,31180.67,0,1,5,4,0.34,3,2020,0
P1824,Institution_13,Private,AgriTech,2,0.66,0.62,22299.83,1,1,1,0,0.38,5,2023,1
P1825,Institution_9,Non-technical,FinTech,2,1.75,0.66,21895.6,0,0,2,1,0.48,2,2021,0
P1826,Institution_13,Non-technical,EdTech,4,1.25,0.88,26810.64,0,1,4,0,0.94,5,2021,1
P1827,Institution_31,Non-technical,EdTech,6,3.15,0.76,18707.75,1,1,2,2,0.6,3,2020,1
P1828,Institution_11,Private,AgriTech,3,2.74,0.54,31676.92,1,0,2,3,0.72,5,2019,1
P1829,Institution_4,Private,EdTech,6,0.92,0.77,2497.85,0,0,3,3,0.51,1,2023,0
P1830,Institution_34,Private,AgriTech,4,2.19,0.75,48524.68,0,1,2,0,0.35,3,2022,1
P1831,Institution_38,Non-technical,GreenTech,2,2.9,0.95,46310.74,0,1,3,1,0.38,5,2020,1
P1832,Institution_4,Private,FinTech,4,3.23,0.89,46828.24,0,1,1,2,0.84,4,2020,1
P1833,Institution_38,Non-technical,HealthTech,5,0.57,0.75,18885.17,0,1,1,1,0.91,3,2023,0
P1834,Institution_19,Public,FinTech,5,3.62,0.54,27062.66,0,1,3,2,0.59,1,2019,0
P1835,Institution_6,Non-technical,AgriTech,6,2.49,0.85,47752.4,0,1,1,1,0.49,4,2021,1
P1836,Institution_34,Technical,AgriTech,6,3.34,0.7,45214.96,1,0,4,0,0.85,3,2020,1
P1837,Institution_18,Private,FinTech,3,3.33,0.99,39721.98,0,0,1,4,0.74,4,2023,1
P1838,Institution_13,Private,AgriTech,3,1.16,0.47,20959.25,1,1,3,2,0.23,3,2023,0
P1839,Institution_23,Technical,EdTech,5,0.89,0.36,28652.62,1,0,4,0,0.48,3,2023,0
P1840,Institution_19,Non-technical,EdTech,2,3.02,0.35,39852.71,1,0,2,3,0.75,2,2021,0
P1841,Institution_11,Public,AgriTech,4,1.05,0.75,14377.59,0,1,2,3,0.66,5,2020,0
P1842,Institution_1,Technical,AgriTech,3,3.47,0.96,31696.02,0,0,2,1,0.98,3,2023,1
P1843,Institution_24,Technical,EdTech,7,3.04,0.3,41568.78,1,0,3,3,0.89,1,2021,0
P1844,Institution_7,Non-technical,AgriTech,3,3.45,0.81,35665.28,0,1,2,4,0.25,5,2019,1
P1845,Institution_25,Private,AgriTech,2,1.55,0.76,24494.55,0,1,1,2,0.78,2,2022,0
P1846,Institution_21,Non-technical,FinTech,2,1.61,0.81,29645.81,1,1,2,1,0.47,5,2020,1
P1847,Institution_15,Technical,HealthTech,6,2.85,0.55,49445.1,0,0,5,2,0.75,5,2021,1
P1848,Institution_1,Technical,EdTech,4,0.61,0.87,30497.4,1,1,5,2,0.69,3,2022,1
P1849,Institution_12,Private,FinTech,2,3.04,0.33,39495.27,1,0,2,0,0.6,1,2022,0
P1850,Institution_7,Private,HealthTech,3,3.43,0.83,36603.63,1,1,2,3,0.88,3,2021,1
P1851,Institution_15,Private,AgriTech,3,1.95,0.49,35373.04,1,1,5,2,0.77,1,2021,1
P1852,Institution_21,Non-technical,AgriTech,5,3.18,0.63,36102.08,0,1,2,4,0.91,1,2021,0
P1853,Institution_19,Private,FinTech,2,1.11,0.88,23266.08,1,1,4,4,0.43,4,2023,1
P1854,Institution_29,Technical,AgriTech,7,1.63,0.49,24233.85,0,0,5,3,0.48,3,2019,0
P1855,Institution_25,Technical,GreenTech,6,3.91,0.43,23925.27,0,0,3,3,0.7,2,2023,0
P1856,Institution_33,Public,FinTech,4,3.95,0.78,2629.48,0,1,5,1,0.97,5,2022,1
P1857,Institution_32,Non-technical,HealthTech,7,2.29,0.67,12812.2,0,0,1,1,0.5,4,2022,0
P1858,Institution_35,Public,FinTech,6,3.77,0.66,8573.64,1,1,4,1,0.23,2,2022,0
P1859,Institution_38,Technical,EdTech,3,2.33,0.48,44435.81,1,1,3,3,0.56,3,2021,1
P1860,Institution_26,Public,FinTech,7,1.52,0.32,14473.5,1,0,2,2,0.64,1,2020,0
P1861,Institution_11,Technical,AgriTech,6,1.43,0.59,7783.69,1,0,1,0,0.84,3,2023,0
P1862,Institution_35,Public,AgriTech,3,3.75,0.37,6868.58,1,1,1,1,0.78,3,2020,0
P1863,Institution_8,Private,GreenTech,3,1.1,0.93,35299.5,0,1,4,0,0.97,4,2019,1
P1864,Institution_14,Public,GreenTech,3,2.53,0.33,1298.08,1,1,3,4,0.83,2,2019,0
P1865,Institution_10,Private,GreenTech,3,2.44,0.6,24093.92,0,0,1,3,0.44,4,2023,0
P1866,Institution_2,Private,HealthTech,3,3.09,0.34,6824.68,0,1,3,4,0.71,2,2022,0
P1867,Institution_9,Non-technical,GreenTech,5,2.25,0.37,42633.51,1,1,3,1,0.74,4,2019,1
P1868,Institution_3,Private,HealthTech,7,1.45,0.76,47964.07,0,1,1,2,1.0,5,2020,1
P1869,Institution_21,Private,GreenTech,6,1.09,0.75,47978.98,0,1,3,1,0.31,1,2020,1
P1870,Institution_26,Public,HealthTech,5,2.67,0.32,22656.24,1,1,4,0,0.35,1,2021,0
P1871,Institution_8,Technical,FinTech,5,3.02,0.3,32581.23,1,1,1,1,0.32,1,2022,0
P1872,Institution_2,Non-technical,FinTech,2,2.49,0.36,30385.5,1,0,4,2,0.67,5,2021,0
P1873,Institution_6,Private,AgriTech,2,3.08,0.83,18151.91,0,1,4,2,0.31,5,2023,1
P1874,Institution_28,Non-technical,HealthTech,2,1.0,0.71,22759.16,1,1,3,3,0.72,1,2019,1
P1875,Institution_29,Public,EdTech,4,3.59,0.33,4151.86,1,0,3,3,0.84,1,2021,0
P1876,Institution_26,Private,AgriTech,2,2.54,0.64,39989.25,0,0,1,2,0.55,2,2021,0
P1877,Institution_25,Public,FinTech,6,0.94,0.8,12799.37,1,1,2,2,0.65,2,2023,1
P1878,Institution_12,Non-technical,HealthTech,5,2.12,0.91,23565.84,0,0,1,0,0.93,3,2020,0
P1879,Institution_5,Public,GreenTech,6,3.46,0.95,24550.42,0,1,4,1,0.66,4,2020,1
P1880,Institution_34,Non-technical,EdTech,7,3.64,0.53,28474.88,1,0,3,3,0.37,2,2023,0
P1881,Institution_37,Public,FinTech,2,1.43,0.4,41075.96,0,0,4,0,0.47,2,2020,0
P1882,Institution_15,Non-technical,AgriTech,4,2.99,0.47,34902.17,0,1,5,1,0.62,2,2023,0
P1883,Institution_36,Technical,HealthTech,7,0.85,0.84,33490.09,1,0,5,3,0.32,2,2020,1
P1884,Institution_15,Public,EdTech,4,0.62,0.98,26810.53,1,1,4,0,0.69,5,2023,1
P1885,Institution_23,Public,HealthTech,7,2.46,0.63,5701.83,1,0,2,4,1.0,3,2020,0
P1886,Institution_6,Technical,GreenTech,5,2.93,0.51,20698.42,0,1,2,4,0.72,2,2021,0
P1887,Institution_21,Technical,AgriTech,6,3.29,0.6,47908.53,0,0,1,3,0.5,4,2021,0
P1888,Institution_23,Public,HealthTech,3,1.69,0.51,49781.86,1,1,1,0,0.47,2,2020,1
P1889,Institution_16,Technical,FinTech,6,0.52,0.48,36794.41,1,1,1,1,0.95,5,2023,1
P1890,Institution_15,Private,AgriTech,2,2.18,0.72,12148.23,1,1,3,1,0.9,1,2021,1
P1891,Institution_25,Non-technical,FinTech,3,0.56,0.31,5992.64,0,1,2,0,0.58,1,2019,0
P1892,Institution_36,Non-technical,HealthTech,4,0.82,0.48,21323.45,1,0,4,4,0.48,3,2020,0
P1893,Institution_11,Non-technical,AgriTech,5,1.64,0.76,42972.02,0,1,5,0,0.77,1,2019,1
P1894,Institution_15,Private,FinTech,5,2.03,0.32,36371.35,1,0,2,4,0.45,2,2019,0
P1895,Institution_4,Technical,GreenTech,4,1.48,0.36,44310.72,0,0,2,4,0.3,5,2022,0
P1896,Institution_21,Technical,GreenTech,2,2.54,0.51,31173.04,0,1,2,1,0.45,3,2019,0
P1897,Institution_13,Public,HealthTech,4,0.69,0.91,7386.09,1,1,1,3,0.55,2,2019,0
P1898,Institution_22,Technical,AgriTech,7,1.01,0.84,6625.0,0,0,3,2,0.4,1,2022,0
P1899,Institution_19,Public,EdTech,2,2.93,0.32,3352.11,0,0,4,0,0.37,4,2022,0
P1900,Institution_34,Private,AgriTech,3,1.0,0.65,28786.92,1,0,1,4,0.2,2,2022,0
P1901,Institution_14,Non-technical,GreenTech,4,2.74,0.49,12901.43,1,1,3,0,0.7,4,2023,1
P1902,Institution_4,Non-technical,FinTech,2,0.69,0.75,36984.8,0,1,2,3,0.69,4,2022,1
P1903,Institution_27,Non-technical,EdTech,3,1.93,0.81,34626.25,0,0,3,3,0.35,3,2023,0
P1904,Institution_29,Technical,HealthTech,4,1.12,0.9,16587.43,0,0,1,2,0.95,5,2020,0
P1905,Institution_28,Public,EdTech,5,0.88,0.63,9663.28,1,0,2,2,0.53,1,2023,0
P1906,Institution_35,Public,HealthTech,4,2.48,1.0,6017.62,0,1,1,4,0.22,1,2020,0
P1907,Institution_8,Private,EdTech,6,3.75,0.99,37128.45,0,0,4,2,0.38,2,2022,0
P1908,Institution_16,Technical,HealthTech,4,0.69,0.92,23071.61,1,0,2,4,0.75,1,2022,0
P1909,Institution_36,Private,HealthTech,6,1.98,0.7,16852.97,1,0,3,1,0.36,3,2020,0
P1910,Institution_30,Public,EdTech,3,2.98,0.58,42976.0,1,0,1,4,0.24,1,2021,0
P1911,Institution_18,Public,EdTech,4,2.12,0.56,30087.05,1,1,5,2,0.69,2,2023,1
P1912,Institution_2,Non-technical,HealthTech,3,3.32,0.31,26382.11,1,0,3,0,0.61,1,2019,0
P1913,Institution_13,Technical,GreenTech,3,1.13,0.47,37425.58,0,1,3,2,0.81,5,2022,1
P1914,Institution_4,Public,EdTech,2,3.86,0.8,40963.57,0,1,2,3,0.82,4,2023,1
P1915,Institution_26,Non-technical,AgriTech,3,1.85,0.72,34617.58,0,0,3,2,0.97,4,2023,1
P1916,Institution_25,Technical,FinTech,3,1.7,0.94,22560.31,1,1,1,1,0.25,4,2022,1
P1917,Institution_30,Private,HealthTech,4,3.56,0.34,19585.64,1,0,5,4,0.23,5,2020,0
P1918,Institution_11,Technical,HealthTech,4,2.47,0.41,38811.58,1,0,4,3,0.99,3,2022,1
P1919,Institution_7,Technical,FinTech,5,2.31,0.85,26377.45,0,0,5,4,0.72,2,2023,0
P1920,Institution_31,Public,GreenTech,2,3.04,0.55,35514.92,1,0,1,4,0.77,5,2021,1
P1921,Institution_10,Public,FinTech,3,2.53,0.38,44629.54,1,0,2,2,0.28,2,2020,0
P1922,Institution_39,Technical,EdTech,2,1.07,1.0,45878.64,1,1,1,0,0.26,3,2022,1
P1923,Institution_13,Public,FinTech,6,2.86,0.85,14608.07,0,1,3,3,0.33,5,2019,0
P1924,Institution_31,Public,HealthTech,3,0.97,0.59,10206.61,1,0,2,1,0.54,1,2022,0
P1925,Institution_7,Public,FinTech,2,3.32,0.88,13803.08,1,1,4,1,0.29,3,2023,1
P1926,Institution_36,Non-technical,AgriTech,5,3.96,0.78,37817.22,0,0,4,0,0.56,4,2023,0
P1927,Institution_20,Non-technical,EdTech,5,1.82,0.85,19132.84,1,1,1,0,0.65,5,2019,1
P1928,Institution_4,Technical,FinTech,3,2.06,0.87,9496.07,1,1,3,2,0.2,3,2020,1
P1929,Institution_7,Public,HealthTech,6,0.66,0.36,5820.89,1,0,4,1,0.29,3,2023,0
P1930,Institution_1,Non-technical,EdTech,5,0.55,0.74,17038.35,0,1,5,3,0.5,5,2020,1
P1931,Institution_13,Technical,HealthTech,5,3.72,0.3,7670.69,1,1,2,0,0.24,4,2020,0
P1932,Institution_22,Public,GreenTech,6,0.95,0.33,8662.31,1,1,5,0,0.31,4,2022,0
P1933,Institution_21,Private,AgriTech,2,2.06,0.93,34510.31,0,0,4,0,0.39,3,2020,0
P1934,Institution_22,Public,GreenTech,5,3.35,0.67,1966.87,0,1,4,3,0.54,2,2023,0
P1935,Institution_28,Public,AgriTech,4,3.61,0.82,6760.11,1,1,1,1,0.77,3,2023,1
P1936,Institution_9,Non-technical,FinTech,7,2.32,0.89,42373.91,0,1,1,3,0.31,5,2021,1
P1937,Institution_26,Technical,EdTech,7,2.48,0.96,42400.79,1,1,2,3,0.79,5,2020,1
P1938,Institution_9,Technical,FinTech,5,2.84,0.91,17132.93,0,1,1,2,0.88,5,2021,1
P1939,Institution_15,Non-technical,AgriTech,2,3.86,0.64,5309.7,1,1,3,0,0.72,4,2022,1
P1940,Institution_10,Public,AgriTech,2,2.61,0.54,35543.55,1,1,2,1,0.23,1,2021,0
P1941,Institution_24,Private,AgriTech,3,2.46,0.41,18646.45,1,1,3,2,0.55,5,2020,1
P1942,Institution_8,Public,HealthTech,4,0.55,0.58,3227.77,0,1,1,2,0.73,5,2023,0
P1943,Institution_24,Public,EdTech,2,0.78,0.56,8733.52,0,0,2,4,0.98,2,2022,0
P1944,Institution_16,Private,FinTech,6,2.52,0.69,7723.53,1,1,4,0,0.96,2,2020,1
P1945,Institution_26,Non-technical,FinTech,4,3.78,0.77,29866.7,1,1,5,1,0.52,3,2022,1
P1946,Institution_27,Technical,GreenTech,7,3.53,0.98,45007.76,1,1,4,1,0.69,3,2019,1
P1947,Institution_37,Non-technical,AgriTech,4,3.94,0.81,39860.53,1,1,3,1,0.91,3,2020,1
P1948,Institution_4,Non-technical,AgriTech,6,2.35,0.75,27779.29,0,1,4,0,0.86,5,2019,1
P1949,Institution_24,Public,AgriTech,5,3.26,0.53,21685.6,0,0,4,1,0.58,2,2021,0
P1950,Institution_19,Technical,FinTech,6,3.44,0.32,31315.16,1,0,5,3,0.41,3,2020,0
P1951,Institution_36,Technical,GreenTech,6,2.77,0.5,22746.82,0,0,5,3,0.31,2,2019,0
P1952,Institution_39,Non-technical,HealthTech,5,1.69,0.84,13058.86,0,0,4,0,0.59,5,2023,0
P1953,Institution_10,Private,EdTech,5,2.14,0.44,34280.68,0,1,5,1,0.78,5,2021,1
P1954,Institution_25,Non-technical,HealthTech,5,3.5,0.8,43788.95,1,1,4,4,0.98,3,2020,1
P1955,Institution_18,Private,FinTech,5,1.54,0.71,19270.65,1,1,2,4,0.89,5,2020,1
P1956,Institution_19,Technical,AgriTech,5,3.73,0.42,42235.38,0,0,4,4,0.36,5,2023,0
P1957,Institution_36,Non-technical,EdTech,6,1.3,0.48,22123.02,0,0,1,3,0.78,2,2023,0
P1958,Institution_10,Public,FinTech,3,3.12,0.65,20665.46,1,0,5,4,0.43,1,2019,0
P1959,Institution_33,Non-technical,FinTech,3,2.71,0.59,2387.89,1,0,5,1,0.75,4,2019,0
P1960,Institution_5,Technical,FinTech,2,3.12,0.84,35068.67,1,1,3,1,0.73,3,2019,1
P1961,Institution_35,Public,EdTech,3,2.03,0.81,40567.62,0,1,3,4,0.42,1,2022,1
P1962,Institution_34,Public,EdTech,7,3.76,0.7,33514.29,0,0,1,2,0.39,3,2021,0
P1963,Institution_33,Private,GreenTech,3,2.71,0.88,8416.69,0,1,5,4,0.28,1,2020,0
P1964,Institution_21,Public,GreenTech,6,1.51,0.69,6061.38,1,0,5,2,0.24,5,2021,0
P1965,Institution_17,Public,HealthTech,5,2.73,0.98,29070.08,1,0,3,0,0.89,3,2023,1
P1966,Institution_22,Non-technical,EdTech,5,1.5,0.45,20674.3,1,0,3,0,0.24,1,2021,0
P1967,Institution_37,Technical,EdTech,6,1.53,0.8,22025.79,1,0,4,1,0.27,4,2021,0
P1968,Institution_15,Private,EdTech,7,1.9,0.56,48422.21,1,1,5,3,0.39,5,2019,1
P1969,Institution_35,Non-technical,GreenTech,3,3.48,0.5,36472.21,0,1,5,1,0.91,3,2023,1
P1970,Institution_28,Public,FinTech,6,2.25,0.43,21177.6,0,0,4,1,0.47,3,2021,0
P1971,Institution_7,Public,AgriTech,2,2.88,0.69,1935.86,0,0,5,3,0.35,1,2020,0
P1972,Institution_32,Private,GreenTech,5,1.87,0.45,2670.69,1,1,1,1,0.77,3,2019,0
P1973,Institution_11,Technical,EdTech,4,1.42,0.44,34555.38,0,1,3,3,0.46,5,2021,0
P1974,Institution_10,Private,GreenTech,2,3.84,0.99,42049.2,1,0,3,1,0.47,2,2023,1
P1975,Institution_9,Non-technical,HealthTech,7,2.61,0.86,35677.43,0,0,3,0,0.79,1,2020,0
P1976,Institution_14,Private,EdTech,2,3.77,0.82,20888.5,0,0,2,2,0.4,4,2023,0
P1977,Institution_13,Public,HealthTech,6,1.21,0.86,2525.65,1,0,1,1,0.92,3,2023,0
P1978,Institution_25,Non-technical,EdTech,3,1.01,0.98,48402.68,0,0,1,2,0.65,5,2023,1
P1979,Institution_2,Public,GreenTech,5,3.5,0.7,49330.47,0,1,4,4,0.63,3,2022,1
P1980,Institution_35,Technical,FinTech,7,2.88,0.45,27918.86,0,1,2,1,0.41,4,2020,0
P1981,Institution_7,Public,AgriTech,7,1.15,0.9,4462.88,0,0,5,0,0.87,5,2023,0
P1982,Institution_21,Public,HealthTech,4,1.44,0.82,27507.65,0,0,1,3,0.66,4,2022,0
P1983,Institution_18,Private,GreenTech,2,3.3,0.59,44724.59,0,0,2,0,0.32,5,2019,0
P1984,Institution_3,Public,FinTech,4,2.09,0.63,34319.29,0,0,2,2,0.37,2,2022,0
P1985,Institution_39,Non-technical,GreenTech,3,2.85,0.59,36279.47,1,1,1,3,0.57,5,2019,1
P1986,Institution_11,Non-technical,HealthTech,3,1.61,0.95,5163.52,0,1,4,0,0.82,4,2022,1
P1987,Institution_39,Technical,AgriTech,4,1.83,0.54,6219.07,1,0,2,0,0.95,1,2023,0
P1988,Institution_24,Non-technical,GreenTech,5,3.97,0.97,7240.09,0,1,3,0,0.73,2,2022,0
P1989,Institution_19,Private,EdTech,3,1.37,0.94,45314.46,1,0,2,3,0.6,3,2022,1
P1990,Institution_4,Technical,FinTech,4,2.27,0.74,26766.63,1,0,5,0,0.4,2,2023,0
P1991,Institution_26,Non-technical,GreenTech,2,3.46,0.71,39787.18,0,1,1,0,0.74,2,2019,1
P1992,Institution_38,Private,FinTech,4,1.34,0.56,6649.27,1,0,5,2,0.99,3,2023,0
P1993,Institution_32,Non-technical,EdTech,4,1.95,0.31,46454.49,1,1,4,0,0.58,5,2020,1
P1994,Institution_39,Non-technical,AgriTech,6,2.65,0.39,41235.96,0,0,3,0,0.33,2,2022,0
P1995,Institution_36,Public,AgriTech,3,2.18,0.83,12013.44,1,0,1,4,0.28,2,2020,0
P1996,Institution_40,Non-technical,EdTech,5,2.11,0.63,43834.93,0,0,2,3,0.42,1,2023,0
P1997,Institution_37,Non-technical,FinTech,5,1.77,0.4,13908.7,1,0,3,4,0.66,1,2023,0
P1998,Institution_33,Private,GreenTech,6,2.55,0.48,11061.65,1,1,2,2,0.96,4,2021,1
P1999,Institution_36,Private,EdTech,7,2.69,0.96,13947.95,1,0,4,4,0.44,3,2020,1
P2000,Institution_3,Public,HealthTech,5,2.79,0.56,45587.8,1,1,1,1,0.44,5,2021,1
P2001,Institution_9,Non-technical,FinTech,4,0.75,0.94,45864.01,0,1,4,3,0.58,5,2020,1
P2002,Institution_8,Public,AgriTech,6,2.71,0.51,17120.79,0,0,4,0,0.93,4,2021,0
P2003,Institution_33,Non-technical,EdTech,2,3.84,0.68,35566.28,0,1,4,4,0.54,5,2021,1
P2004,Institution_6,Technical,AgriTech,3,2.39,0.31,34111.52,0,0,4,4,0.38,5,2020,0
P2005,Institution_39,Technical,FinTech,3,3.0,0.67,40521.57,0,1,2,0,0.33,1,2023,0
P2006,Institution_4,Public,AgriTech,3,2.45,0.75,15528.97,1,1,5,0,0.57,5,2019,1
P2007,Institution_13,Public,EdTech,4,3.49,0.46,25996.79,0,0,2,2,0.84,5,2023,0
P2008,Institution_2,Public,FinTech,2,3.75,0.71,33716.02,1,0,3,4,0.43,4,2019,1
P2009,Institution_5,Private,HealthTech,6,1.14,0.75,2286.58,0,1,4,4,0.61,4,2020,0
P2010,Institution_27,Private,EdTech,6,2.03,0.78,19460.2,0,0,3,1,0.68,2,2022,0
P2011,Institution_32,Private,GreenTech,3,1.87,0.84,35098.53,0,0,2,1,0.56,5,2023,0
P2012,Institution_21,Public,EdTech,2,1.92,0.52,13377.16,0,1,4,4,0.35,5,2021,0
P2013,Institution_8,Non-technical,FinTech,2,0.94,0.7,47927.5,1,1,2,1,0.94,5,2023,1
P2014,Institution_38,Technical,EdTech,2,3.35,0.99,2477.91,0,0,4,4,0.65,1,2020,0
P2015,Institution_8,Public,HealthTech,5,0.63,0.93,47946.27,1,1,2,3,0.78,5,2022,1
P2016,Institution_3,Private,HealthTech,5,2.35,0.97,11621.43,1,0,1,2,0.71,1,2022,0
P2017,Institution_3,Private,GreenTech,3,2.82,0.57,3392.28,0,0,5,1,1.0,2,2023,0
P2018,Institution_22,Public,AgriTech,2,1.23,0.85,15331.23,1,1,5,4,0.57,3,2023,1
P2019,Institution_6,Public,FinTech,7,3.67,0.73,39527.83,1,0,4,1,0.54,5,2023,1
P2020,Institution_2,Private,FinTech,2,3.43,0.36,37869.66,0,1,1,2,0.49,4,2020,0
P2021,Institution_23,Non-technical,AgriTech,6,2.15,0.88,11233.18,1,0,3,3,0.49,4,2019,0
P2022,Institution_2,Private,HealthTech,6,1.94,0.77,10642.72,0,0,1,0,0.42,5,2019,0
P2023,Institution_38,Private,HealthTech,3,1.33,0.44,32486.42,0,0,4,0,0.98,1,2021,0
P2024,Institution_17,Public,EdTech,7,3.05,0.36,23446.05,1,1,1,1,0.9,4,2020,1
P2025,Institution_35,Non-technical,GreenTech,2,0.96,0.89,39822.21,1,1,3,4,0.45,4,2022,1
P2026,Institution_34,Private,GreenTech,7,2.88,0.36,2182.51,1,0,4,2,0.44,2,2021,0
P2027,Institution_23,Private,GreenTech,3,3.45,0.36,30910.18,1,1,5,3,0.28,2,2022,0
P2028,Institution_30,Technical,EdTech,6,1.3,0.6,36802.93,1,1,1,3,0.9,2,2022,1
P2029,Institution_8,Public,GreenTech,6,3.53,0.39,49675.92,1,0,5,3,0.5,4,2023,1
P2030,Institution_22,Technical,AgriTech,5,0.62,0.94,34260.3,1,1,5,0,0.66,4,2022,1
P2031,Institution_36,Technical,EdTech,3,3.69,0.63,12360.41,0,1,2,2,0.92,5,2022,0
P2032,Institution_5,Private,AgriTech,3,0.91,0.7,6301.12,0,1,3,0,0.53,5,2020,0
P2033,Institution_13,Public,EdTech,2,2.76,0.95,32404.92,0,0,1,1,0.85,1,2023,0
P2034,Institution_29,Non-technical,GreenTech,2,1.38,0.67,26635.97,1,0,5,3,0.54,4,2023,1
P2035,Institution_31,Private,AgriTech,5,3.43,0.55,45058.12,1,1,5,2,0.76,5,2021,1
P2036,Institution_16,Non-technical,AgriTech,4,2.29,0.86,36603.79,1,0,3,3,0.54,5,2023,1
P2037,Institution_30,Non-technical,AgriTech,7,0.97,0.61,25977.38,0,1,5,0,0.51,2,2019,0
P2038,Institution_16,Public,EdTech,4,2.5,0.52,20775.88,0,0,5,0,0.99,2,2020,0
P2039,Institution_12,Technical,FinTech,4,1.93,0.81,20814.36,0,1,5,0,0.69,2,2021,1
P2040,Institution_17,Public,GreenTech,3,2.82,0.86,12088.91,1,0,5,3,0.49,3,2019,0
P2041,Institution_16,Non-technical,AgriTech,7,3.59,0.85,1848.97,0,1,2,2,0.41,5,2022,0
P2042,Institution_12,Private,FinTech,3,1.93,0.98,29170.62,0,0,2,2,0.23,2,2019,0
P2043,Institution_8,Non-technical,GreenTech,7,1.51,0.85,11408.32,1,1,4,1,0.77,2,2021,1
P2044,Institution_20,Private,GreenTech,6,0.55,0.84,11208.02,0,0,1,3,0.5,4,2023,0
P2045,Institution_3,Private,AgriTech,3,2.51,0.9,7143.68,0,0,3,1,0.86,2,2020,0
P2046,Institution_16,Public,AgriTech,3,1.91,0.3,10290.18,0,0,4,1,0.49,4,2021,0
P2047,Institution_30,Non-technical,EdTech,3,1.81,0.55,2557.67,1,1,2,1,0.5,1,2019,0
P2048,Institution_23,Technical,FinTech,5,1.14,0.82,34037.34,0,1,2,1,0.82,2,2019,1
P2049,Institution_28,Non-technical,FinTech,3,2.01,0.72,20668.46,1,1,2,0,0.59,4,2021,1
P2050,Institution_40,Non-technical,AgriTech,2,3.95,0.42,28514.71,1,0,4,1,0.91,2,2021,0
P2051,Institution_5,Technical,GreenTech,2,1.54,0.51,32210.92,0,1,2,2,0.67,1,2021,0
P2052,Institution_20,Public,AgriTech,7,2.6,0.54,48651.74,0,0,4,1,0.39,2,2023,0
P2053,Institution_40,Non-technical,GreenTech,6,3.22,0.7,4345.03,1,0,2,0,0.65,4,2021,0
P2054,Institution_1,Non-technical,GreenTech,5,3.12,0.88,21477.97,1,0,5,4,0.2,1,2022,0
P2055,Institution_30,Private,AgriTech,7,1.65,0.95,13049.0,1,1,5,4,0.45,1,2020,1
P2056,Institution_21,Non-technical,HealthTech,2,2.64,0.83,24358.88,1,0,1,4,0.37,1,2020,0
P2057,Institution_20,Technical,FinTech,5,3.55,0.89,46103.14,1,1,2,3,0.72,3,2022,1
P2058,Institution_6,Private,GreenTech,5,0.55,0.63,36475.23,0,1,1,2,0.31,4,2019,0
P2059,Institution_22,Public,GreenTech,6,2.03,0.57,33435.53,1,0,4,0,0.43,3,2019,0
P2060,Institution_18,Private,HealthTech,5,1.28,0.57,22621.05,0,1,1,4,0.47,1,2019,0
P2061,Institution_8,Technical,EdTech,3,1.86,0.73,33884.51,1,0,2,0,0.2,3,2019,0
P2062,Institution_39,Technical,HealthTech,5,1.96,0.39,2586.39,0,0,4,0,0.24,2,2023,0
P2063,Institution_32,Private,HealthTech,6,3.11,0.71,29725.69,1,1,4,3,0.45,3,2022,1
P2064,Institution_33,Public,GreenTech,7,0.83,0.77,28135.05,0,0,5,4,0.38,5,2020,0
P2065,Institution_16,Private,FinTech,6,2.29,0.61,17985.38,0,0,4,1,0.29,1,2022,0
P2066,Institution_12,Public,HealthTech,6,2.47,0.97,10874.19,1,0,4,0,0.32,1,2020,0
P2067,Institution_38,Private,EdTech,2,2.23,0.73,40570.22,1,1,1,4,0.87,4,2019,1
P2068,Institution_34,Technical,AgriTech,3,3.06,0.45,3639.24,0,1,4,0,0.75,2,2023,0
